#Position (bp)	mapping quality
1571642.5	34.93675889328063
1576126.5	35.89956331877729
1580610.5	37.0
1585094.5	37.0
1589578.5	36.23785803237858
1594062.5	30.646153846153847
1598546.5	37.0
1603030.5	35.75044883303411
1607514.5	37.0
1611998.5	37.0
1616482.5	34.292682926829265
1620966.5	36.94444444444444
1625450.5	37.0
1629934.5	37.0
1634418.5	35.50529100529101
1638902.5	37.0
1643386.5	37.0
1647870.5	0.0
1652354.5	30.675213675213676
1656838.5	37.0
1661322.5	37.0
1665806.5	37.0
1670290.5	37.0
1674774.5	0.0
1679258.5	37.0
1683742.5	37.0
1688226.5	37.0
1692710.5	36.078167115902964
1697194.5	37.0
1701678.5	37.0
1706162.5	37.0
1710646.5	37.0
1715130.5	37.0
1719614.5	37.0
1724098.5	0.0
1728582.5	0.0
1733066.5	37.0
1737550.5	32.492063492063494
1742034.5	37.0
1746518.5	32.154761904761905
1751002.5	36.306666666666665
1755486.5	37.0
1759970.5	37.0
1764454.5	37.0
1768938.5	33.59701492537314
1773422.5	37.0
1777906.5	37.0
1782390.5	37.0
1786874.5	37.0
1791319.0	36.90886699507389
