#Position (bp)	mapping quality
471476.0	27.295264623955433
475903.0	27.84294871794872
480330.0	34.97894736842105
484757.0	37.0
489184.0	30.765432098765434
493611.0	28.711610486891384
498038.0	33.26315789473684
502465.0	29.558823529411764
506892.0	34.16746411483253
511319.0	24.90967741935484
515746.0	33.57142857142857
520173.0	30.69281045751634
524600.0	31.81081081081081
529027.0	27.057803468208093
533454.0	30.717131474103585
537881.0	23.805825242718445
542308.0	29.04
546735.0	28.72
551162.0	34.72
555589.0	34.474393530997304
560016.0	29.65929203539823
564443.0	31.571428571428573
568870.0	35.61538461538461
573297.0	32.068557919621746
577724.0	33.530973451327434
582151.0	22.07
586578.0	34.35
591005.0	31.476190476190474
595432.0	28.389908256880734
599859.0	23.49206349206349
604286.0	21.054054054054053
608713.0	32.83982683982684
613140.0	18.44871794871795
617567.0	32.857142857142854
621994.0	30.90909090909091
626421.0	32.10294117647059
630848.0	23.37378640776699
635275.0	15.98857142857143
639702.0	32.94444444444444
644129.0	31.451127819548873
648556.0	29.719298245614034
652983.0	27.8125
657410.0	28.44047619047619
661837.0	33.89671361502347
666264.0	35.19453924914676
670691.0	8.558481797056546
675118.0	3.3268608414239482
679545.0	31.61946902654867
683972.0	33.88423645320197
688399.0	27.733788395904437
692826.0	34.97986577181208
697253.0	30.375
701680.0	32.84375
706107.0	26.642105263157895
710534.0	27.13574660633484
714961.0	32.37643678160919
719388.0	30.63142857142857
723815.0	34.178477690288716
728242.0	37.0
732669.0	33.40654205607477
737096.0	32.28395061728395
741523.0	31.559322033898304
745950.0	25.23076923076923
750377.0	0.04654342594618245
754804.0	0.0
759231.0	0.0
763658.0	0.0
768085.0	0.0563426906779661
772512.0	37.0
776939.0	26.473076923076924
781366.0	29.65714285714286
785793.0	34.791044776119406
790220.0	20.821782178217823
794647.0	35.68390804597701
799074.0	35.472727272727276
803501.0	31.238709677419354
807928.0	27.75862068965517
812355.0	30.41176470588235
816782.0	33.76300578034682
821209.0	30.468926553672315
825636.0	26.320689655172412
830063.0	31.24793388429752
834490.0	37.0
838917.0	32.17365269461078
843344.0	30.993865030674847
847771.0	23.133928571428573
852198.0	33.16923076923077
856625.0	35.81846153846154
861052.0	32.34069400630915
865479.0	28.046822742474916
869906.0	22.5
874333.0	33.719148936170214
878760.0	35.76635514018692
883187.0	31.980392156862745
887614.0	35.65727699530517
892041.0	19.63953488372093
896468.0	29.972972972972972
900895.0	16.79933110367893
905322.0	12.647204968944099
909749.0	29.651079136690647
914176.0	31.775510204081634
918603.0	36.91991341991342
923030.0	31.5
927457.0	28.07734806629834
931884.0	32.606237816764136
936311.0	26.263157894736842
940738.0	33.64039408866995
945165.0	27.32758620689655
949592.0	35.07555555555555
954019.0	32.333333333333336
958446.0	34.25714285714286
962873.0	35.671009771986974
967300.0	34.49090909090909
971727.0	27.67311072056239
976154.0	29.24
980581.0	30.9010989010989
985008.0	34.582417582417584
989435.0	31.26732673267327
993862.0	33.10526315789474
998289.0	28.77777777777778
1002716.0	37.0
1007143.0	33.38235294117647
1011570.0	27.04639175257732
1015997.0	30.813953488372093
1020424.0	29.34562211981567
1024851.0	34.26754385964912
1029278.0	32.485380116959064
1033705.0	34.518737672583825
1038132.0	31.344827586206897
1042559.0	34.416666666666664
1046986.0	25.19607843137255
1051413.0	30.73228346456693
1055840.0	26.80851063829787
1060267.0	27.897959183673468
1064694.0	35.05853658536585
1069121.0	34.85925925925926
1073548.0	29.99656357388316
1077975.0	16.08450704225352
1082402.0	18.939393939393938
1086829.0	27.272727272727273
1091256.0	33.89887640449438
1095683.0	34.929503916449086
1100110.0	30.881147540983605
1104537.0	24.229166666666668
1108964.0	36.4934036939314
1113391.0	36.80107526881721
1117818.0	31.95977011494253
1122245.0	21.669172932330827
1126672.0	0.38226977455101263
1131099.0	0.0
1135526.0	26.0
1139953.0	34.96992481203007
1144380.0	18.113475177304963
1148807.0	24.25925925925926
1153234.0	31.976303317535546
1157661.0	30.023255813953487
1162088.0	33.405797101449274
1166515.0	31.435374149659864
1170942.0	21.322580645161292
1175369.0	29.867924528301888
1179796.0	28.043010752688172
1184223.0	35.32831325301205
1188650.0	31.218884120171673
1193077.0	25.662790697674417
1197504.0	13.703703703703704
1201931.0	37.0
1206358.0	35.50248756218905
1210785.0	31.666666666666668
1215212.0	26.628691983122362
1219639.0	35.79681274900398
1224066.0	37.0
1228493.0	35.68361581920904
1232920.0	26.44607843137255
1237347.0	28.603448275862068
1241774.0	32.34563758389262
1246201.0	18.455357142857142
1250628.0	34.59076923076923
1255055.0	32.42245989304813
1259482.0	31.335403726708076
1263909.0	29.911392405063292
1268336.0	36.70866141732284
1272763.0	37.0
1277190.0	31.050420168067227
1281617.0	33.565714285714286
1286044.0	32.71484375
1290471.0	27.39877300613497
1294898.0	25.17391304347826
1299325.0	25.14572864321608
1303752.0	31.4390243902439
1308179.0	28.5875
1312606.0	31.352631578947367
1317033.0	32.959493670886076
1321460.0	30.168539325842698
1325887.0	23.80952380952381
1330314.0	30.10691823899371
1334741.0	30.268382352941178
1339168.0	33.44444444444444
1343595.0	20.444444444444443
1348022.0	36.59782608695652
1352449.0	33.414414414414416
1356876.0	28.337777777777777
1361303.0	31.1340206185567
1365730.0	33.95061728395062
1370157.0	22.738095238095237
1374584.0	29.029850746268657
1379011.0	18.05952380952381
1383438.0	26.071969696969695
1387865.0	37.0
1392292.0	30.82857142857143
1396719.0	32.26315789473684
1401146.0	33.1175
1405573.0	32.88059701492537
1410000.0	30.218354430379748
1414427.0	29.3265306122449
1418854.0	32.31797235023041
1423281.0	36.587982832618025
1427708.0	34.4180790960452
1432135.0	27.434782608695652
1436562.0	27.981927710843372
1440989.0	29.236453201970445
1445416.0	31.13953488372093
1449843.0	34.290849673202615
1454270.0	23.6875
1458697.0	33.89908256880734
1463124.0	31.439252336448597
1467551.0	32.38857142857143
1471978.0	33.36416184971098
1476405.0	23.075187969924812
1480832.0	22.481927710843372
1485259.0	32.23076923076923
1489686.0	26.17008797653959
1494113.0	28.923076923076923
1498540.0	32.62096774193548
1502967.0	28.16417910447761
1507394.0	31.067357512953368
1511821.0	28.92142857142857
1516248.0	35.281899109792285
1520675.0	32.80419580419581
1525102.0	35.20704845814978
1529529.0	30.945205479452056
1533956.0	32.390243902439025
1538383.0	24.97938144329897
1542810.0	27.161290322580644
1547237.0	28.130434782608695
1551664.0	33.5
1556091.0	30.86046511627907
1560518.0	35.24418604651163
1564945.0	36.44776119402985
1569372.0	33.29090909090909
1573799.0	23.829493087557605
1578226.0	32.482142857142854
1582653.0	31.019073569482288
1587080.0	33.09649122807018
1591507.0	33.872727272727275
1595934.0	23.27710843373494
1600361.0	19.27853881278539
1604788.0	27.97979797979798
1609215.0	30.04945054945055
1613642.0	34.07849829351536
1618069.0	30.93415637860082
1622496.0	28.377551020408163
1626923.0	33.11790393013101
1631350.0	35.13609467455621
1635777.0	33.18283582089552
1640204.0	30.024291497975707
1644631.0	25.923076923076923
1649058.0	26.923076923076923
1653485.0	30.68122270742358
1657912.0	25.7012987012987
1662339.0	32.462093862815884
1666766.0	36.229166666666664
1671193.0	35.13061224489796
1675620.0	28.353535353535353
1680047.0	26.326923076923077
1684474.0	33.675862068965515
1688901.0	27.745454545454546
1693328.0	33.14574898785425
1697755.0	31.406091370558375
1702182.0	30.71698113207547
1706609.0	34.348837209302324
1711036.0	27.04635761589404
1715463.0	26.24390243902439
1719890.0	28.44
1724317.0	32.69047619047619
1728744.0	33.45652173913044
1733171.0	36.686440677966104
1737598.0	35.98
1742025.0	33.700906344410875
1746452.0	33.47596153846154
1750879.0	28.522058823529413
1755306.0	31.814432989690722
1759733.0	0.45247564128057266
1764160.0	0.0
1768392.5	0.0
