#Position (bp)	mapping quality
498038.0	36.63605296881674
502465.0	37.0
506892.0	36.79319258940112
511319.0	36.77777777777778
515746.0	36.96622546782291
520173.0	36.25366876310272
524600.0	37.0
529027.0	36.72230428360414
533454.0	35.44865925441465
537881.0	0.0
542308.0	35.702912621359225
546735.0	35.65565509518477
551162.0	36.734742912061506
555589.0	36.97721674876847
560016.0	37.0
564443.0	36.82113108285839
568870.0	36.80878552971576
573297.0	37.0
577724.0	36.63611584327087
582151.0	36.79056603773585
586578.0	36.7301282051282
591005.0	36.80542826929855
595432.0	36.42884071630537
599859.0	37.0
604286.0	36.94820143884892
608713.0	35.10894941634241
613140.0	36.76505139500734
617567.0	36.64475664826894
621994.0	36.45115753811406
626421.0	37.0
630848.0	37.0
635275.0	32.803660565723796
639702.0	36.095046854083
644129.0	35.632506004803844
648556.0	36.57994323557237
652983.0	36.83728813559322
657410.0	36.60565951620265
661837.0	37.0
666264.0	36.324009324009324
670691.0	31.015151515151516
675118.0	28.310734463276837
679545.0	36.76345231752797
683972.0	37.0
688399.0	37.0
692826.0	36.66048237476809
697253.0	37.0
701680.0	36.422222222222224
706107.0	36.802083333333336
710534.0	36.70519262981575
714961.0	36.80115990057995
719388.0	36.98039215686274
723815.0	37.0
728242.0	37.0
732669.0	37.0
737096.0	36.75658178679327
741523.0	35.70956816257409
745950.0	37.0
750377.0	0.26740205401293266
754804.0	0.49176728869374314
759231.0	0.0
763658.0	0.0
768085.0	1.1729106628242074
772512.0	36.25631768953068
776939.0	36.97056418642682
781366.0	36.79680150517404
785793.0	36.73620205799813
790220.0	37.0
794647.0	36.24288256227758
799074.0	37.0
803501.0	36.41573033707865
807928.0	37.0
812355.0	37.0
816782.0	36.22921914357683
821209.0	36.78615830915872
825636.0	36.747368421052634
830063.0	36.98269410664172
834490.0	36.65811965811966
838917.0	37.0
843344.0	36.536184210526315
847771.0	36.42240663900415
852198.0	36.73212552571983
856625.0	37.0
861052.0	37.0
865479.0	36.4713216957606
869906.0	37.0
874333.0	36.62546816479401
878760.0	37.0
883187.0	37.0
887614.0	37.0
892041.0	37.0
896468.0	36.5818431911967
900895.0	34.307802776448064
905322.0	35.36187339919503
909749.0	36.688604738623546
914176.0	37.0
918603.0	37.0
923030.0	36.40126050420168
927457.0	37.0
931884.0	37.0
936311.0	37.0
940738.0	36.48253741981468
945165.0	37.0
949592.0	37.0
954019.0	36.083040935672514
958446.0	37.0
962873.0	32.39604462474645
967300.0	36.77226277372263
971727.0	36.47291981845688
976154.0	34.302516411378555
980581.0	36.65610073816761
985008.0	37.0
989435.0	36.80202617138033
993862.0	34.69949494949495
998289.0	35.56974690994703
1002716.0	36.86467806475082
1007143.0	37.0
1011570.0	36.62936221419976
1015997.0	36.72936763129689
1020424.0	36.62793121417405
1024851.0	36.75355450236967
1029278.0	36.747126436781606
1033705.0	37.0
1038132.0	36.74130328270456
1042559.0	36.72932330827068
1046986.0	37.0
1051413.0	36.1271913465125
1055840.0	36.238912732474965
1060267.0	33.747637051039696
1064694.0	36.7753009362461
1069121.0	36.79963898916967
1073548.0	36.98418803418804
1077975.0	35.80540761982794
1082402.0	36.53393665158371
1086829.0	36.84136858475894
1091256.0	36.65362035225049
1095683.0	37.0
1100110.0	36.76256684491979
1104537.0	36.527824620573355
1108964.0	36.603081105573175
1113391.0	36.82233502538071
1117818.0	37.0
1122245.0	36.81948004393995
1126672.0	6.435805084745763
1131099.0	10.550533896200646
1135526.0	37.0
1139953.0	37.0
1144380.0	36.51118760757315
1148807.0	37.0
1153234.0	36.83140495867769
1157661.0	35.4429012345679
1162088.0	37.0
1166515.0	36.580121703853955
1170942.0	37.0
1175369.0	36.811547998583066
1179796.0	36.60122699386503
1184223.0	36.65521126760564
1188650.0	36.63650485436893
1193077.0	37.0
1197504.0	36.65559932470456
1201931.0	37.0
1206358.0	36.18212798182507
1210785.0	36.628517823639775
1215212.0	37.0
1219639.0	36.50938337801609
1224066.0	36.5005076142132
1228493.0	36.312592592592594
1232920.0	36.29862475442043
1237347.0	36.69491525423729
1241774.0	36.75302013422819
1246201.0	37.0
1250628.0	37.0
1255055.0	37.0
1259482.0	36.82826475849732
1263909.0	36.69484240687679
1268336.0	36.68350668647845
1272763.0	37.0
1277190.0	36.742408376963354
1281617.0	36.33415536374846
1286044.0	36.71415607985481
1290471.0	37.0
1294898.0	36.375260308204915
1299325.0	37.0
1303752.0	36.00917431192661
1308179.0	37.0
1312606.0	36.438727782974745
1317033.0	36.429049034175335
1321460.0	37.0
1325887.0	36.983288166215
1330314.0	37.0
1334741.0	37.0
1339168.0	37.0
1343595.0	36.66310794780546
1348022.0	37.0
1352449.0	35.47553816046967
1356876.0	35.9573264781491
1361303.0	36.43624161073826
1365730.0	36.502876869965476
1370157.0	32.592592592592595
1374584.0	0.0
1379011.0	0.0
1383438.0	0.0
1387865.0	0.0
1392292.0	28.500415627597672
1396719.0	30.302712160979876
1401146.0	35.553153153153154
1405573.0	36.16222760290557
1410000.0	35.10963646855164
1414427.0	36.38544474393531
1418854.0	36.56878402903811
1423281.0	36.07462686567164
1427708.0	36.04531568228106
1432135.0	37.0
1436562.0	37.0
1440989.0	37.0
1445416.0	36.815608572583905
1449843.0	36.70138248847926
1454270.0	36.39168316831683
1458697.0	36.81585677749361
1463124.0	36.43212121212121
1467551.0	36.53378378378378
1471978.0	36.76125059213643
1476405.0	36.67516918271733
1480832.0	36.30482897384306
1485259.0	37.0
1489686.0	37.0
1494113.0	34.74424040066778
1498540.0	35.13153594771242
1502967.0	36.46009641135512
1507394.0	36.73459209120057
1511821.0	37.0
1516248.0	37.0
1520675.0	36.81793103448276
1525102.0	37.0
1529529.0	36.559457302474065
1533956.0	37.0
1538383.0	34.53462749213011
1542810.0	36.79644187008689
1547237.0	36.62310973245444
1551664.0	37.0
1556091.0	37.0
1560518.0	36.510497900419914
1564945.0	36.83638687686408
1569372.0	37.0
1573799.0	36.78335535006605
1578226.0	36.613245033112584
1582653.0	36.708222811671085
1587080.0	37.0
1591507.0	36.7759864234196
1595934.0	36.60669781931464
1600361.0	36.59297685554669
1604788.0	36.49105058365759
1609215.0	36.8240302743614
1613642.0	36.210455159981976
1618069.0	36.65962180200223
1622496.0	36.615640599001665
1626923.0	36.83391003460208
1631350.0	37.0
1635777.0	36.82089552238806
1640204.0	36.45056015586946
1644631.0	36.69384965831435
1649058.0	37.0
1653485.0	36.72905525846702
1657912.0	37.0
1662339.0	37.0
1666766.0	36.75156838143037
1671193.0	36.564982645584266
1675620.0	37.0
1680047.0	36.33015267175573
1684474.0	37.0
1688901.0	37.0
1693328.0	36.47004608294931
1697755.0	37.0
1702182.0	36.76377952755905
1706609.0	36.823356231599604
1711036.0	36.51397326852977
1715463.0	36.53733935394234
1719890.0	36.59522136331694
1724317.0	36.72800863464652
1728744.0	37.0
1733171.0	36.611510791366904
1737598.0	37.0
1742025.0	36.816006276971365
1746452.0	36.493506493506494
1750879.0	37.0
1755306.0	36.780366056572376
1759733.0	15.324499229583976
1764160.0	0.0
1768392.5	0.0
