#Position (bp)	mapping quality
1253278.5	34.57377049180328
1257762.5	36.37227550130776
1262246.5	37.0
1266730.5	37.0
1271214.5	37.0
1275698.5	37.0
1280182.5	37.0
1284666.5	35.19095477386934
1289150.5	37.0
1293634.5	37.0
1298118.5	37.0
1302602.5	37.0
1307086.5	37.0
1311570.5	37.0
1316054.5	37.0
1320538.5	33.0
1325022.5	37.0
1329506.5	37.0
1333990.5	37.0
1338474.5	34.711627906976744
1342958.5	37.0
1347442.5	37.0
1351926.5	37.0
1356410.5	37.0
1360894.5	37.0
1365378.5	37.0
1369862.5	37.0
1374346.5	37.0
1378830.5	37.0
1383314.5	37.0
1387798.5	37.0
1392282.5	35.02197802197802
1396766.5	37.0
1401250.5	34.10659898477157
1405734.5	34.991189427312776
1410218.5	35.93961708394698
1414702.5	0.0
1419186.5	37.0
1423670.5	37.0
1428154.5	35.5
1432638.5	37.0
1437122.5	37.0
1441606.5	37.0
1446090.5	37.0
1450574.5	37.0
1455058.5	31.94054054054054
1459542.5	37.0
1464026.5	37.0
1468510.5	37.0
1472994.5	37.0
1477478.5	37.0
1481962.5	37.0
1486446.5	37.0
1490930.5	37.0
1495414.5	37.0
1499898.5	37.0
1504382.5	37.0
1508866.5	37.0
1513350.5	0.0
1517834.5	37.0
1522318.5	37.0
1526802.5	37.0
1531286.5	37.0
1535770.5	37.0
1540254.5	29.216216216216218
1544738.5	0.0
1549222.5	0.0
1553706.5	37.0
1558190.5	37.0
1562674.5	37.0
1567158.5	34.23076923076923
1571642.5	32.774647887323944
1576126.5	37.0
1580610.5	37.0
1585094.5	37.0
1589578.5	37.0
1594062.5	29.779859484777518
1598546.5	31.41860465116279
1603030.5	35.523396880415945
1607514.5	37.0
1611998.5	37.0
1616482.5	37.0
1620966.5	37.0
1625450.5	37.0
1629934.5	0.0
1634418.5	37.0
1638902.5	37.0
1643386.5	37.0
1647870.5	14.517564402810304
1652354.5	22.248366013071895
1656838.5	37.0
1661322.5	37.0
1665806.5	37.0
1670290.5	34.815602836879435
1674774.5	37.0
1679258.5	37.0
1683742.5	0.0
1688226.5	37.0
1692710.5	37.0
1697194.5	37.0
1701678.5	37.0
1706162.5	35.01652892561984
1710646.5	37.0
1715130.5	37.0
1719614.5	37.0
1724098.5	0.0
1728582.5	0.0
1733066.5	0.0
1737550.5	37.0
1742034.5	27.08679245283019
1746518.5	26.994884910485933
1751002.5	34.56828193832599
1755486.5	37.0
1759970.5	37.0
1764454.5	37.0
1768938.5	37.0
1773422.5	37.0
1777906.5	37.0
1782390.5	35.324786324786324
1786874.5	37.0
1791319.0	28.85131195335277
