#Position (bp)	mapping quality
849718.5	36.44830679524557
854202.5	36.678973717146434
858686.5	35.68299164768413
863170.5	36.88754921259842
867654.5	36.769523464395725
872138.5	36.686179843089924
876622.5	36.99141332095614
881106.5	36.92984673724127
885590.5	36.628553379658875
890074.5	36.98709452389257
894558.5	36.98953323903819
899042.5	36.87081339712919
903526.5	37.0
908010.5	36.549411162314385
912494.5	37.0
916978.5	36.48368322594055
921462.5	37.0
925946.5	36.673469387755105
930430.5	34.2678405931418
934914.5	36.58102238556632
939398.5	36.39835809225958
943882.5	36.9208
948366.5	36.905536849981296
952850.5	36.72428419936373
957334.5	36.09448818897638
961818.5	36.76784523015343
966302.5	36.47082494969819
970786.5	36.7395434566851
975270.5	36.67371601208459
979754.5	34.76063829787234
984238.5	36.558657243816256
988722.5	36.58230481209264
993206.5	37.0
997690.5	36.36985266339252
1002174.5	37.0
1006658.5	37.0
1011142.5	36.86509635974304
1015626.5	36.581673306772906
1020110.5	36.930089749645724
1024594.5	36.924920127795524
1029078.5	36.61006289308176
1033562.5	36.1572202166065
1038046.5	36.74309069676917
1042530.5	33.700974163490045
1047014.5	36.26578332034295
1051498.5	36.65095285857573
1055982.5	36.81908610506683
1060466.5	36.92498343273691
1064950.5	36.672669491525426
1069434.5	37.0
1073918.5	36.76459237819585
1078402.5	36.556349348097875
1082886.5	37.0
1087370.5	36.450577663671375
1091854.5	36.71507454445058
1096338.5	36.631705364291435
1100822.5	36.92498400511836
1105306.5	37.0
1109790.5	36.91935205927968
1114274.5	36.645178197064986
1118758.5	36.70401054415365
1123242.5	36.938748723931745
1127726.5	36.61292686501539
1132210.5	36.392167101827674
1136694.5	36.730147323032696
1141178.5	37.0
1145662.5	36.87488151658768
1150146.5	35.81634103019538
1154630.5	35.86486486486486
1159114.5	36.09072478459199
1163598.5	36.67992926613616
1168082.5	36.90640467976601
1172566.5	36.54672
1177050.5	36.62634908820245
1181534.5	36.174231332357245
1186018.5	36.27974322396577
1190502.5	36.595666666666666
1194986.5	36.84538857677903
1199470.5	36.32828993666432
1203954.5	28.536585365853657
1208438.5	36.809028905488795
1212922.5	36.569195136074114
1217406.5	36.593482819809644
1221890.5	36.60896490710705
1226374.5	36.867612293144205
1230858.5	35.65367600589846
1235342.5	36.75795190069822
1239826.5	36.50979498861048
1244310.5	37.0
1248794.5	28.779454022988507
1253278.5	29.295322486926207
1257762.5	36.26562686034052
1262246.5	36.656726768377254
1266730.5	36.84543080939948
1271214.5	36.6781254817327
1275698.5	36.074
1280182.5	37.0
1284666.5	36.847121736395096
1289150.5	36.794117647058826
1293634.5	36.843375082399476
1298118.5	36.8014888337469
1302602.5	36.75735656748315
1307086.5	36.839911237914094
1311570.5	36.32414406402846
1316054.5	36.885864793678664
1320538.5	36.847943306116164
1325022.5	36.911441779832415
1329506.5	36.923685435086085
1333990.5	36.82027649769585
1338474.5	36.7721097865262
1342958.5	36.58510638297872
1347442.5	37.0
1351926.5	36.91147108683368
1356410.5	36.499688084840926
1360894.5	36.70383174877557
1365378.5	36.796208530805686
1369862.5	34.87234461054288
1374346.5	36.83574725449626
1378830.5	36.99454196784186
1383314.5	35.0857908847185
1387798.5	36.67566257272139
1392282.5	36.64253897550111
1396766.5	36.5525965379494
1401250.5	36.85696122059758
1405734.5	36.75093134646088
1410218.5	36.8140243902439
1414702.5	35.3703424915318
1419186.5	36.14779974489796
1423670.5	36.90155131264916
1428154.5	36.63657293208354
1432638.5	36.84855095045185
1437122.5	36.51904956984842
1441606.5	36.76378662659654
1446090.5	36.99463379260334
1450574.5	36.68124392614189
1455058.5	35.9311377245509
1459542.5	36.6327731092437
1464026.5	36.48964946177201
1468510.5	36.85344649140965
1472994.5	36.93779238841826
1477478.5	36.518411253620194
1481962.5	36.74614557188956
1486446.5	36.90419806243273
1490930.5	36.77633596791318
1495414.5	36.911419887103776
1499898.5	36.93712574850299
1504382.5	36.55259320974797
1508866.5	36.284550480069825
1513350.5	36.50067892852734
1517834.5	36.729210196406186
1522318.5	36.934570765661256
1526802.5	37.0
1531286.5	37.0
1535770.5	36.87800797838116
1540254.5	36.73410553410553
1544738.5	37.0
1549222.5	36.512028204064706
1553706.5	36.93024382367189
1558190.5	36.141463414634146
1562674.5	36.78084415584416
1567158.5	36.520668058455115
1571642.5	35.90502268815522
1576126.5	36.85096153846154
1580610.5	36.501077918078224
1585094.5	36.032967032967036
1589578.5	36.64969928120874
1594062.5	35.022139070782664
1598546.5	36.155402496771416
1603030.5	36.73855488141202
1607514.5	37.0
1611998.5	36.635329341317366
1616482.5	36.433606041535555
1620966.5	36.480787364450734
1625450.5	36.128411476557034
1629934.5	36.89608732633967
1634418.5	36.433651584336516
1638902.5	36.92245056223342
1643386.5	36.57605328376704
1647870.5	20.37606993261701
1652354.5	29.74591776509935
1656838.5	36.65901502504174
1661322.5	36.907803555287735
1665806.5	36.731105203190275
1670290.5	36.7333089222507
1674774.5	36.868959457763275
1679258.5	36.691954022988504
1683742.5	36.79528609546398
1688226.5	36.94007023903931
1692710.5	36.801424432641234
1697194.5	37.0
1701678.5	36.86275257338925
1706162.5	36.84389545291801
1710646.5	36.70206896551724
1715130.5	36.80309683383407
1719614.5	37.0
1724098.5	0.0
1728582.5	0.0
1733066.5	36.848
1737550.5	36.1354128440367
1742034.5	31.512267828479708
1746518.5	35.79538554948391
1751002.5	36.73021250384971
1755486.5	37.0
1759970.5	36.13505338078292
1764454.5	34.83668867772588
1768938.5	36.36486692015209
1773422.5	36.87271733187534
1777906.5	36.909324467281245
1782390.5	36.92971962616822
1786874.5	36.9072867747311
1791319.0	35.6729205753596
